GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_against_average_last10,away_point_average_last10,away_point_against_average_last10,avgpointtotal_home,avgpointtotal_away,meanpointtotal,diff
11/29/2017,21700307,1610612761,1610612766,2017,126,0.531,0.727,0.438,24,39,113,0.468,0.857,0.474,26,36,1,Heritage,169,204.5,-105,239,Pinnacle Sports,238,205.0,-104,111.2,101.9833333,105.4,106.25,213.18333330000002,211.65,212.41666665000002,1.5333333000000096
11/29/2017,21700303,1610612765,1610612756,2017,131,0.573,0.762,0.464,31,44,107,0.464,0.786,0.318,21,37,1,5Dimes,19,216.0,-105,238,Pinnacle Sports,238,216.5,-103,104.6,101.9,106.5,113.7,206.5,220.2,213.35,-13.699999999999989
11/29/2017,21700305,1610612755,1610612764,2017,118,0.457,0.641,0.167,23,64,113,0.404,0.865,0.409,22,35,1,Bovada,999996,211.0,-105,231,Pinnacle Sports,238,211.5,-107,109.15,107.1,107.45,103.75,216.25,211.2,213.725,5.050000000000011
11/29/2017,21700306,1610612752,1610612748,2017,115,0.603,0.846,0.385,26,52,86,0.381,0.6,0.263,21,31,1,5Dimes,19,206.5,-102,201,Heritage,169,206.5,-105,101.4222222,105.8111111,101.1,102.25,207.2333333,203.35,205.29166665,3.883333300000004
11/29/2017,21700304,1610612753,1610612760,2017,121,0.592,0.692,0.433,28,37,108,0.396,0.667,0.375,17,48,1,5Dimes,19,213.0,-105,229,Pinnacle Sports,238,213.5,-105,105.25,109.75,102.0,97.75,215.0,199.75,207.375,15.25
11/29/2017,21700308,1610612745,1610612754,2017,118,0.488,0.762,0.45,26,49,97,0.477,1.0,0.25,18,36,1,Pinnacle Sports,238,224.0,-107,215,Heritage,169,224.5,-105,113.7,103.4,108.9,107.05,217.10000000000002,215.95,216.525,1.150000000000034
11/29/2017,21700309,1610612740,1610612750,2017,102,0.464,0.909,0.4,27,28,120,0.58,0.895,0.391,30,44,0,Heritage,169,214.0,-105,222,Pinnacle Sports,238,215.0,-103,109.15,108.85,107.55,108.0,218.0,215.55,216.775,2.4499999999999886
11/29/2017,21700310,1610612742,1610612751,2017,104,0.464,0.81,0.333,26,44,109,0.467,0.56,0.379,25,52,0,Pinnacle Sports,238,211.0,-105,213,Pinnacle Sports,238,211.0,-105,99.05,104.8,109.35,113.35,203.85,222.7,213.27499999999998,-18.849999999999994
11/29/2017,21700312,1610612747,1610612744,2017,123,0.495,0.8,0.375,30,34,127,0.5,0.75,0.4,30,49,0,Pinnacle Sports,238,228.5,-103,250,5Dimes,19,228.5,-105,106.7,107.55,116.65,105.6,214.25,222.25,218.25,-8.0
11/29/2017,21700311,1610612759,1610612763,2017,104,0.507,0.833,0.4,22,32,95,0.455,0.875,0.5,21,37,1,Heritage,169,194.5,-105,199,Pinnacle Sports,238,195.0,-103,101.6,98.45,98.6,100.75,200.05,199.35,199.7,0.700000000000017
11/30/2017,21700313,1610612737,1610612739,2017,114,0.519,0.833,0.387,24,29,121,0.519,0.778,0.462,30,40,0,5Dimes,19,217.5,-103,235,Bovada,999996,218.0,-105,101.05,108.05,111.2,109.0,209.1,220.2,214.64999999999998,-11.099999999999994
11/30/2017,21700314,1610612738,1610612755,2017,108,0.506,0.8,0.414,25,40,97,0.417,0.611,0.5,24,45,1,Heritage,169,211.5,-105,205,5Dimes,19,211.5,-102,104.15,96.8,109.1,108.0,200.95,217.1,209.02499999999998,-16.150000000000006
11/30/2017,21700315,1610612743,1610612741,2017,111,0.458,0.742,0.387,22,44,110,0.537,0.619,0.375,25,40,1,5Dimes,19,209.0,-103,221,Pinnacle Sports,238,209.0,-102,106.3,106.45,94.8,107.2,212.75,202.0,207.375,10.75
11/30/2017,21700316,1610612757,1610612749,2017,91,0.422,0.882,0.261,17,50,103,0.483,0.867,0.3,19,35,0,Heritage,169,200.5,-105,194,Bovada,999996,202.0,-115,103.2,99.05,103.1,104.5,202.25,207.6,204.925,-5.349999999999994
11/30/2017,21700317,1610612746,1610612762,2017,107,0.543,0.7,0.345,23,36,126,0.576,0.786,0.486,38,33,0,Heritage,169,202.5,-105,233,Pinnacle Sports,238,203.0,-108,105.8,106.45,102.95,101.1,212.25,204.05,208.15,8.199999999999989
12/1/2017,21700322,1610612741,1610612758,2017,106,0.467,0.692,0.361,30,38,107,0.529,0.786,0.333,29,43,0,Pinnacle Sports,238,195.0,-105,213,Heritage,169,196.0,-105,94.7,106.8,94.8,106.35,201.5,201.14999999999998,201.325,0.35000000000002274
12/1/2017,21700318,1610612753,1610612744,2017,112,0.458,0.722,0.393,23,35,133,0.625,1.0,0.5,46,42,0,5Dimes,19,228.5,-102,245,Pinnacle Sports,238,229.0,-105,106.65,110.65,116.6,105.75,217.3,222.35,219.825,-5.049999999999983
12/1/2017,21700321,1610612748,1610612766,2017,105,0.488,0.619,0.4,25,39,100,0.481,0.905,0.25,21,40,1,5Dimes,19,205.5,-103,205,Pinnacle Sports,238,206.0,-109,100.7,103.25,105.75,107.1,203.95,212.85,208.39999999999998,-8.900000000000006
12/1/2017,21700320,1610612764,1610612765,2017,109,0.483,0.842,0.333,28,49,91,0.443,0.632,0.3,20,32,1,Pinnacle Sports,238,203.5,-106,200,Bovada,999996,205.0,-110,107.65,104.45,105.8,102.4,212.10000000000002,208.2,210.15,3.900000000000034
12/1/2017,21700323,1610612763,1610612759,2017,79,0.405,0.778,0.333,19,38,95,0.443,0.688,0.407,20,43,0,Heritage,169,192.5,-105,174,Bovada,999996,193.0,-105,97.85,101.5,101.75,98.35,199.35,200.1,199.725,-0.75
12/1/2017,21700325,1610612762,1610612740,2017,114,0.494,0.72,0.4,25,46,108,0.483,0.6,0.5,28,42,1,5Dimes,19,205.0,-102,222,Heritage,169,205.5,-105,103.25,101.35,108.8,109.2,204.6,218.0,211.3,-13.400000000000006
12/1/2017,21700324,1610612760,1610612750,2017,111,0.519,0.955,0.308,28,42,107,0.513,0.81,0.5,26,26,1,BetOnline,1096,208.0,-109,218,Bookmaker,93,209.5,-110,103.05,99.0,108.6,107.75,202.05,216.35,209.2,-14.299999999999983
12/1/2017,21700319,1610612761,1610612754,2017,120,0.495,0.667,0.313,29,47,115,0.441,0.773,0.308,21,46,1,5Dimes,19,217.5,-102,235,Pinnacle Sports,238,217.5,-105,111.8,102.55,107.25,107.6,214.35,214.85,214.6,-0.5
12/2/2017,21700333,1610612757,1610612740,2017,116,0.448,1.0,0.314,20,44,123,0.523,0.72,0.484,22,48,0,Pinnacle Sports,238,210.5,-106,239,Bovada,999996,211.0,-105,102.6,99.0,108.25,109.3,201.6,217.55,209.575,-15.950000000000017
12/2/2017,21700331,1610612749,1610612758,2017,109,0.493,0.833,0.316,20,36,104,0.481,0.905,0.458,20,33,1,Pinnacle Sports,238,199.5,-101,213,BetOnline,1096,199.5,-105,102.85,104.05,96.2,106.85,206.89999999999998,203.05,204.975,3.849999999999966
12/2/2017,21700330,1610612755,1610612765,2017,108,0.407,0.875,0.357,27,47,103,0.436,0.813,0.29,20,36,1,5Dimes,19,213.0,-103,211,Pinnacle Sports,238,213.0,-100,108.2,107.4,104.8,102.1,215.60000000000002,206.89999999999998,211.25,8.700000000000045
12/2/2017,21700332,1610612743,1610612747,2017,115,0.46,0.821,0.387,26,39,100,0.442,0.714,0.3,21,52,1,Pinnacle Sports,238,222.0,101,215,Heritage,169,222.5,-105,107.05,108.0,107.25,107.95,215.05,215.2,215.125,-0.14999999999997726
12/2/2017,21700328,1610612751,1610612737,2017,102,0.415,0.81,0.405,26,46,114,0.475,0.714,0.37,18,47,0,Pinnacle Sports,238,217.5,-101,216,BetOnline,1096,217.0,101,108.75,112.3,102.05,108.7,221.05,210.75,215.9,10.300000000000011
12/2/2017,21700327,1610612742,1610612746,2017,108,0.456,0.769,0.457,24,54,82,0.349,0.696,0.273,16,38,1,Pinnacle Sports,238,208.0,-100,190,Heritage,169,209.0,-105,99.1,103.6,105.95,107.2,202.7,213.15,207.925,-10.450000000000017
12/2/2017,21700326,1610612738,1610612756,2017,116,0.525,0.783,0.452,32,31,111,0.475,0.727,0.292,24,47,1,Pinnacle Sports,238,216.5,100,227,5Dimes,19,217.0,-105,104.55,96.25,106.8,114.65,200.8,221.45,211.125,-20.649999999999977
12/2/2017,21700329,1610612739,1610612763,2017,116,0.56,0.913,0.458,24,31,111,0.512,0.857,0.565,31,36,1,5Dimes,19,205.5,-102,227,Pinnacle Sports,238,205.5,-100,111.45,109.85,96.25,101.2,221.3,197.45,209.375,23.850000000000023
12/3/2017,21700338,1610612747,1610612745,2017,95,0.381,0.733,0.321,16,45,118,0.5,0.824,0.378,17,43,0,Bookmaker,93,222.5,-110,213,Bovada,999996,224.0,-105,106.7,108.5,114.25,103.7,215.2,217.95,216.575,-2.75
12/3/2017,21700337,1610612760,1610612759,2017,90,0.425,0.476,0.273,21,47,87,0.408,0.739,0.286,14,39,1,Heritage,169,199.0,-105,177,Pinnacle Sports,238,199.5,-101,103.5,99.8,101.2,97.45,203.3,198.65,200.97500000000002,4.650000000000006
12/3/2017,21700334,1610612752,1610612753,2017,100,0.462,0.9,0.333,18,45,105,0.451,0.862,0.214,19,42,0,Pinnacle Sports,238,212.0,-103,205,5Dimes,19,212.0,-105,102.3222222,104.1611111,106.95,111.65,206.4833333,218.60000000000002,212.54166665000002,-12.116666700000025
12/3/2017,21700335,1610612748,1610612744,2017,95,0.407,0.882,0.378,17,28,123,0.56,0.75,0.367,32,41,0,5Dimes,19,221.5,-105,218,Heritage,169,222.0,-105,100.1,102.5,118.2,105.8,202.6,224.0,213.3,-21.400000000000006
12/3/2017,21700336,1610612750,1610612746,2017,112,0.432,0.903,0.308,22,42,106,0.507,0.773,0.441,21,37,1,Heritage,169,213.5,-105,218,Pinnacle Sports,238,214.5,-108,108.2,107.65,104.65,108.0,215.85000000000002,212.65,214.25,3.200000000000017
12/4/2017,21700341,1610612755,1610612756,2017,101,0.429,1.0,0.233,23,47,115,0.484,0.773,0.455,25,46,0,Heritage,169,227.5,-105,216,Pinnacle Sports,238,227.5,-101,109.0,107.45,107.95,113.95,216.45,221.9,219.175,-5.450000000000017
12/4/2017,21700344,1610612741,1610612739,2017,91,0.415,0.778,0.265,21,43,113,0.519,0.941,0.361,22,46,0,5Dimes,19,210.0,-103,204,Pinnacle Sports,238,210.0,-101,95.25,106.75,112.6,109.7,202.0,222.3,212.15,-20.30000000000001
12/4/2017,21700339,1610612766,1610612753,2017,104,0.405,0.825,0.176,17,52,94,0.439,0.857,0.313,24,40,1,5Dimes,19,218.5,-108,198,Pinnacle Sports,238,219.0,-102,106.25,107.25,106.45,111.7,213.5,218.15,215.825,-4.650000000000006
12/4/2017,21700340,1610612754,1610612752,2017,115,0.535,0.8,0.423,28,44,97,0.44,0.688,0.261,26,43,1,Pinnacle Sports,238,211.5,-102,212,5Dimes,19,212.0,-109,108.2,107.9,101.3222222,104.0611111,216.10000000000002,205.3833333,210.74166665,10.716666700000019
12/4/2017,21700342,1610612737,1610612751,2017,90,0.366,0.778,0.3,18,38,110,0.482,0.867,0.417,29,52,0,5Dimes,19,221.5,-103,200,Pinnacle Sports,238,222.0,-106,103.2,108.35,108.15,111.35,211.55,219.5,215.525,-7.949999999999989
12/4/2017,21700349,1610612762,1610612764,2017,116,0.566,0.778,0.471,29,52,69,0.288,0.826,0.2,9,31,1,Pinnacle Sports,238,196.5,102,185,5Dimes,19,197.0,-105,103.75,102.3,107.1,103.25,206.05,210.35,208.2,-4.299999999999983
12/4/2017,21700347,1610612742,1610612743,2017,122,0.57,0.706,0.462,26,42,105,0.418,0.652,0.389,25,49,1,Heritage,169,209.0,-105,227,Pinnacle Sports,238,209.0,103,99.35,103.0,107.6,107.55,202.35,215.14999999999998,208.75,-12.799999999999983
12/4/2017,21700345,1610612763,1610612750,2017,95,0.472,0.875,0.286,22,41,92,0.443,0.947,0.235,17,34,1,5Dimes,19,201.0,-103,187,Bovada,999996,201.0,-105,97.4,102.0,108.45,106.45,199.4,214.9,207.15,-15.5
12/4/2017,21700346,1610612740,1610612744,2017,115,0.495,0.6,0.41,33,47,125,0.517,0.704,0.485,36,40,0,5Dimes,19,228.0,-108,240,Pinnacle Sports,238,228.5,-102,109.75,109.95,117.7,105.4,219.7,223.10000000000002,221.4,-3.400000000000034
12/4/2017,21700348,1610612759,1610612765,2017,96,0.427,1.0,0.452,30,51,93,0.412,0.625,0.296,15,42,1,Pinnacle Sports,238,200.5,-100,189,5Dimes,19,200.5,-105,101.2,98.1,104.4,102.15,199.3,206.55,202.925,-7.25
12/4/2017,21700343,1610612738,1610612749,2017,111,0.551,0.789,0.455,25,45,100,0.449,0.875,0.429,17,28,1,5Dimes,19,203.0,-103,211,Pinnacle Sports,238,203.0,-100,104.85,97.35,102.95,104.1,202.2,207.05,204.625,-4.850000000000023
12/5/2017,21700350,1610612761,1610612756,2017,126,0.478,0.885,0.417,30,42,113,0.493,0.789,0.375,23,35,1,Bovada,999996,224.0,-105,239,Heritage,169,225.0,-105,111.75,102.65,108.35,113.3,214.4,221.64999999999998,218.02499999999998,-7.249999999999972
12/5/2017,21700351,1610612760,1610612762,2017,100,0.481,0.692,0.222,18,46,94,0.43,0.714,0.333,18,35,1,Heritage,169,198.5,-105,194,Pinnacle Sports,238,198.5,102,102.75,99.95,103.95,100.6,202.7,204.55,203.625,-1.8500000000000227
12/5/2017,21700352,1610612757,1610612764,2017,92,0.41,0.762,0.444,18,41,106,0.472,0.786,0.44,20,44,0,5Dimes,19,202.5,-102,198,Pinnacle Sports,238,202.5,-105,102.7,99.8,105.6,103.95,202.5,209.55,206.025,-7.050000000000011
12/6/2017,21700356,1610612738,1610612742,2017,97,0.414,0.765,0.353,25,53,90,0.395,0.765,0.321,19,45,1,5Dimes,19,201.5,-102,187,BetOnline,1096,201.5,-105,105.0,97.65,99.95,102.65,202.65,202.60000000000002,202.625,0.04999999999998295
12/6/2017,21700353,1610612739,1610612758,2017,101,0.474,0.619,0.359,28,43,95,0.453,0.538,0.313,25,45,1,5Dimes,19,209.5,-105,196,Pinnacle Sports,238,210.0,-103,112.9,108.65,95.65,106.45,221.55,202.10000000000002,211.82500000000002,19.44999999999999
12/6/2017,21700358,1610612766,1610612744,2017,87,0.351,0.765,0.316,17,49,101,0.476,0.769,0.367,26,47,0,Pinnacle Sports,238,215.0,-106,188,5Dimes,19,215.5,-105,106.0,107.4,116.9,105.5,213.4,222.4,217.9,-9.0
12/6/2017,21700357,1610612752,1610612763,2017,99,0.522,0.741,0.643,22,42,88,0.414,0.818,0.429,14,27,1,5Dimes,19,197.0,-105,187,Heritage,169,197.5,-105,101.4,104.35,97.35,102.05,205.75,199.39999999999998,202.575,6.350000000000023
12/6/2017,21700355,1610612753,1610612737,2017,110,0.469,0.667,0.214,17,52,106,0.43,0.75,0.407,25,49,1,Pinnacle Sports,238,215.5,-105,216,Heritage,169,216.0,-105,106.1,111.95,102.7,108.6,218.05,211.3,214.675,6.75
12/6/2017,21700359,1610612749,1610612765,2017,104,0.494,0.692,0.364,22,41,100,0.414,0.667,0.333,20,46,1,Heritage,169,204.0,-105,204,5Dimes,19,204.0,-103,102.1,104.35,104.3,102.6,206.45,206.89999999999998,206.67499999999998,-0.44999999999998863
12/6/2017,21700361,1610612759,1610612748,2017,117,0.529,0.857,0.52,30,34,105,0.542,0.75,0.529,28,29,1,5Dimes,19,197.0,-105,222,Pinnacle Sports,238,197.5,-104,101.4,97.15,99.25,103.25,198.55,202.5,200.525,-3.9499999999999886
12/6/2017,21700362,1610612746,1610612750,2017,107,0.444,0.6,0.313,23,43,113,0.549,0.762,0.368,29,46,0,Pinnacle Sports,238,210.5,100,220,Heritage,169,211.0,-105,104.75,108.45,108.0,105.1,213.2,213.1,213.14999999999998,0.09999999999999432
12/6/2017,21700360,1610612740,1610612743,2017,123,0.535,0.655,0.387,28,49,114,0.436,0.727,0.457,22,40,1,5Dimes,19,221.5,-107,237,Heritage,169,222.0,-105,109.5,109.8,108.05,108.35,219.3,216.39999999999998,217.85,2.900000000000034
12/6/2017,21700354,1610612754,1610612741,2017,98,0.448,0.8,0.353,21,39,96,0.47,0.5,0.385,18,46,1,5Dimes,19,206.5,-105,194,Pinnacle Sports,238,207.0,-101,106.95,106.2,94.6,106.15,213.15,200.75,206.95,12.400000000000006
12/7/2017,21700363,1610612755,1610612747,2017,104,0.481,0.762,0.385,29,44,107,0.438,0.5,0.393,22,44,0,Bovada,999996,221.0,-110,211,Heritage,169,222.5,-105,108.85,107.95,106.35,109.45,216.8,215.8,216.3,1.0
12/7/2017,21700364,1610612756,1610612764,2017,99,0.462,0.714,0.304,22,42,109,0.506,0.76,0.381,25,38,0,Heritage,169,212.5,-105,208,Pinnacle Sports,238,213.5,-105,107.9,113.9,105.05,102.55,221.8,207.6,214.7,14.200000000000017
12/7/2017,21700365,1610612751,1610612760,2017,100,0.438,0.633,0.297,24,49,95,0.388,0.522,0.292,18,54,1,5Dimes,19,215.5,-103,195,Heritage,169,216.0,-105,109.35,110.5,102.1,98.9,219.85,201.0,210.425,18.849999999999994
12/7/2017,21700366,1610612762,1610612745,2017,101,0.442,0.815,0.367,17,32,112,0.469,0.75,0.429,22,46,0,Pinnacle Sports,238,211.0,-103,213,Heritage,169,211.5,-105,103.4,100.65,114.05,102.4,204.05,216.45,210.25,-12.399999999999977
12/8/2017,21700370,1610612753,1610612743,2017,89,0.398,0.783,0.238,18,42,103,0.494,0.813,0.286,21,44,0,Pinnacle Sports,238,217.5,-108,192,5Dimes,19,218.0,-105,105.8,111.8,109.1,109.0,217.6,218.1,217.85,-0.5
12/8/2017,21700367,1610612766,1610612741,2017,111,0.4,0.724,0.345,22,50,119,0.485,0.773,0.333,23,56,0,5Dimes,19,202.5,-105,230,Heritage,169,203.0,-105,104.85,107.8,94.85,106.2,212.64999999999998,201.05,206.85,11.599999999999966
12/8/2017,21700368,1610612765,1610612744,2017,98,0.413,0.526,0.444,20,49,102,0.481,0.773,0.269,29,45,0,5Dimes,19,212.0,-101,200,Pinnacle Sports,238,211.5,-100,103.55,102.45,116.35,105.25,206.0,221.6,213.8,-15.599999999999994
12/8/2017,21700369,1610612754,1610612739,2017,106,0.442,0.625,0.385,21,49,102,0.435,0.773,0.306,23,44,1,5Dimes,19,221.0,-105,208,Pinnacle Sports,238,221.5,-109,107.05,105.3,112.0,107.8,212.35,219.8,216.075,-7.450000000000017
12/8/2017,21700374,1610612759,1610612738,2017,105,0.469,0.875,0.296,16,46,102,0.458,0.882,0.289,14,39,1,5Dimes,19,197.0,-102,207,Pinnacle Sports,238,197.5,109,101.85,97.35,104.2,97.85,199.2,202.05,200.625,-2.8500000000000227
12/8/2017,21700371,1610612763,1610612761,2017,107,0.5,0.727,0.333,24,35,116,0.474,0.879,0.419,21,36,0,5Dimes,19,201.5,-105,223,Pinnacle Sports,238,202.0,-105,96.85,102.5,112.25,103.6,199.35,215.85,207.6,-16.5
12/8/2017,21700372,1610612749,1610612742,2017,109,0.456,0.853,0.333,20,40,102,0.467,0.846,0.417,18,36,1,BetOnline,1096,201.0,-105,211,Heritage,169,202.0,-105,102.45,103.55,99.65,101.95,206.0,201.60000000000002,203.8,4.399999999999977
12/8/2017,21700373,1610612740,1610612758,2017,109,0.461,0.895,0.357,19,35,116,0.485,0.643,0.433,21,46,0,Pinnacle Sports,238,208.5,-102,225,Heritage,169,208.5,-105,109.5,110.45,96.25,106.45,219.95,202.7,211.325,17.25
12/9/2017,21700384,1610612757,1610612745,2017,117,0.511,0.75,0.439,19,33,124,0.533,0.81,0.4,14,35,0,5Dimes,19,217.0,-107,241,Pinnacle Sports,238,217.5,-100,103.05,100.15,114.4,102.45,203.2,216.85000000000002,210.025,-13.650000000000034
12/9/2017,21700383,1610612756,1610612759,2017,101,0.438,0.8,0.28,11,40,104,0.46,0.72,0.316,18,52,0,Heritage,169,205.5,-105,205,Pinnacle Sports,238,206.0,-105,108.0,114.95,101.5,97.7,222.95,199.2,211.075,23.75
12/9/2017,21700382,1610612763,1610612760,2017,101,0.443,0.588,0.394,23,47,102,0.391,0.581,0.353,18,47,0,Pinnacle Sports,238,196.0,-104,203,Heritage,169,197.0,-105,97.05,103.85,101.05,97.95,200.89999999999998,199.0,199.95,1.8999999999999773
12/9/2017,21700381,1610612749,1610612762,2017,117,0.543,0.846,0.412,22,41,100,0.434,0.703,0.348,20,35,1,Pinnacle Sports,238,197.0,-100,217,5Dimes,19,197.0,-103,102.25,103.15,103.45,100.8,205.4,204.25,204.825,1.1500000000000057
12/9/2017,21700380,1610612741,1610612752,2017,104,0.512,0.565,0.28,28,40,102,0.473,1.0,0.292,25,40,1,Heritage,169,199.5,-105,206,Pinnacle Sports,238,199.5,102,95.55,107.6,100.95,103.7,203.14999999999998,204.65,203.89999999999998,-1.5000000000000284
12/9/2017,21700378,1610612737,1610612753,2017,117,0.513,0.72,0.515,33,40,110,0.489,0.875,0.382,39,39,1,Heritage,169,208.0,-105,227,Pinnacle Sports,238,208.0,102,102.8,108.3,104.0,110.9,211.1,214.9,213.0,-3.8000000000000114
12/9/2017,21700377,1610612766,1610612747,2017,99,0.441,0.643,0.32,21,43,110,0.506,0.714,0.333,24,46,0,Pinnacle Sports,238,211.5,-100,209,5Dimes,19,211.5,-103,105.75,108.3,105.1,108.15,214.05,213.25,213.65,0.8000000000000114
12/9/2017,21700376,1610612751,1610612748,2017,89,0.407,0.842,0.259,16,43,101,0.467,0.643,0.296,15,44,0,5Dimes,19,212.5,-103,190,Pinnacle Sports,238,212.0,105,108.05,109.2,99.3,104.05,217.25,203.35,210.3,13.900000000000006
12/9/2017,21700375,1610612746,1610612764,2017,113,0.488,0.875,0.438,22,33,112,0.512,0.652,0.406,33,44,1,Pinnacle Sports,238,205.0,-103,225,Heritage,169,205.5,-105,103.6,109.7,105.0,103.35,213.3,208.35,210.825,4.950000000000017
12/9/2017,21700379,1610612739,1610612755,2017,105,0.48,0.76,0.483,26,33,98,0.474,1.0,0.333,31,39,1,5Dimes,19,219.5,-103,203,Heritage,169,221.0,-105,112.05,106.95,108.1,107.85,219.0,215.95,217.475,3.0500000000000114
12/10/2017,21700385,1610612758,1610612761,2017,87,0.479,0.5,0.435,15,42,102,0.448,0.684,0.297,22,44,0,Pinnacle Sports,238,207.0,-101,189,Heritage,169,207.0,-105,97.75,106.25,113.0,104.35,204.0,217.35,210.675,-13.349999999999994
12/10/2017,21700386,1610612765,1610612738,2017,81,0.333,0.789,0.303,14,46,91,0.418,0.778,0.367,16,50,0,Heritage,169,201.0,-105,172,5Dimes,19,201.5,-104,103.35,103.05,104.5,98.65,206.39999999999998,203.15,204.77499999999998,3.2499999999999716
12/10/2017,21700387,1610612754,1610612743,2017,126,0.527,0.818,0.4,24,40,116,0.453,0.813,0.405,24,47,1,5Dimes,19,217.5,-103,242,Pinnacle Sports,238,217.5,-103,107.5,105.7,109.0,108.45,213.2,217.45,215.325,-4.25
12/10/2017,21700388,1610612750,1610612742,2017,97,0.5,0.783,0.368,19,45,92,0.457,0.778,0.355,23,33,1,Bovada,999996,208.0,-105,189,Pinnacle Sports,238,208.5,-103,107.4,104.35,100.2,102.05,211.75,202.25,207.0,9.5
12/10/2017,21700389,1610612740,1610612755,2017,131,0.575,0.75,0.625,31,33,124,0.458,0.9,0.31,26,47,1,Pinnacle Sports,238,216.5,-105,255,Heritage,169,218.0,-105,110.0,110.5,108.3,106.7,220.5,215.0,217.75,5.5
12/10/2017,21700390,1610612752,1610612737,2017,111,0.488,0.824,0.294,16,33,107,0.481,0.8,0.29,22,35,1,Pinnacle Sports,238,206.0,-102,218,Heritage,169,206.5,-105,101.05,103.7,103.35,107.95,204.75,211.3,208.025,-6.550000000000011
12/11/2017,21700391,1610612741,1610612738,2017,108,0.481,0.72,0.414,23,46,85,0.398,0.643,0.25,22,46,1,Pinnacle Sports,238,193.0,-105,193,5Dimes,19,193.5,-105,96.9,108.35,104.25,98.2,205.25,202.45,203.85,2.8000000000000114
12/11/2017,21700392,1610612745,1610612740,2017,130,0.545,0.68,0.378,30,36,123,0.576,0.538,0.545,32,41,1,Pinnacle Sports,238,227.0,-105,253,Heritage,169,227.5,-105,115.35,103.1,111.65,111.5,218.45,223.15,220.8,-4.700000000000017
12/11/2017,21700393,1610612763,1610612748,2017,82,0.389,0.667,0.296,17,31,107,0.561,0.792,0.519,24,35,0,Pinnacle Sports,238,194.0,-105,189,Heritage,169,194.5,-105,97.15,103.75,100.35,103.65,200.9,204.0,202.45,-3.0999999999999943
12/11/2017,21700394,1610612760,1610612766,2017,103,0.412,0.96,0.346,16,39,116,0.531,0.708,0.52,22,41,0,Heritage,169,206.5,-105,219,5Dimes,19,207.0,-102,101.1,99.55,104.7,108.15,200.64999999999998,212.85000000000002,206.75,-12.200000000000045
12/11/2017,21700395,1610612744,1610612757,2017,111,0.55,0.765,0.5,26,42,104,0.42,0.92,0.25,14,39,1,Heritage,169,217.0,-105,215,Pinnacle Sports,238,217.5,-105,115.1,104.75,103.25,100.85,219.85,204.1,211.975,15.75
12/11/2017,21700396,1610612746,1610612761,2017,96,0.37,0.833,0.222,18,57,91,0.4,0.769,0.241,18,43,1,Pinnacle Sports,238,215.0,-105,187,Pinnacle Sports,238,215.0,-105,104.15,111.1,113.15,104.45,215.25,217.60000000000002,216.425,-2.3500000000000227
12/12/2017,21700399,1610612752,1610612747,2017,113,0.475,0.727,0.409,25,49,109,0.412,0.8,0.371,24,52,1,Heritage,169,211.0,-105,222,Pinnacle Sports,238,211.5,-105,100.7,103.4,106.55,108.3,204.10000000000002,214.85,209.47500000000002,-10.749999999999972
12/12/2017,21700397,1610612739,1610612737,2017,123,0.558,0.7,0.526,35,37,114,0.467,0.923,0.444,26,37,1,Heritage,169,215.0,-105,237,5Dimes,19,215.0,-101,112.55,106.15,104.05,108.3,218.7,212.35,215.52499999999998,6.349999999999994
12/12/2017,21700398,1610612765,1610612743,2017,84,0.354,0.864,0.36,17,40,103,0.506,0.929,0.333,27,44,0,5Dimes,19,210.5,-108,187,Pinnacle Sports,238,211.0,-103,103.1,102.75,108.6,109.2,205.85,217.8,211.825,-11.950000000000017
12/12/2017,21700400,1610612751,1610612764,2017,103,0.405,0.758,0.233,26,53,98,0.4,0.818,0.182,18,49,1,5Dimes,19,214.0,-102,201,Heritage,169,214.5,-105,106.7,109.05,105.25,104.2,215.75,209.45,212.6,6.300000000000011
12/12/2017,21700402,1610612742,1610612759,2017,95,0.427,0.833,0.375,17,49,89,0.402,0.632,0.25,20,49,1,5Dimes,19,200.0,-102,184,Pinnacle Sports,238,200.5,-104,100.25,102.1,100.85,97.75,202.35,198.6,200.475,3.75
12/12/2017,21700401,1610612750,1610612755,2017,112,0.407,0.704,0.172,19,50,118,0.5,0.844,0.423,32,52,0,5Dimes,19,215.0,-105,230,Pinnacle Sports,238,215.5,-105,106.3,103.15,109.65,108.95,209.45,218.60000000000002,214.025,-9.150000000000034
12/12/2017,21700403,1610612758,1610612756,2017,99,0.427,0.727,0.318,21,45,92,0.411,0.786,0.219,22,45,1,Pinnacle Sports,238,210.0,-102,191,5Dimes,19,210.0,-103,97.1,106.1,108.45,115.25,203.2,223.7,213.45,-20.5
12/13/2017,21700408,1610612748,1610612757,2017,95,0.472,0.609,0.433,19,36,102,0.5,0.87,0.357,14,33,0,Heritage,169,204.0,-105,197,5Dimes,19,204.5,-105,99.4,102.0,102.25,102.6,201.4,204.85,203.125,-3.4499999999999886
